relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source,evidence,source_url
HAS_COMPLICATION,gây ra biến chứng,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,263,COMP_700757eb0b,Complication,Biến chứng mắt,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,Sau khi được khám và làm xét nghiệm cho thấy bệnh nhân đã có biến chứng mắt...,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
HAS_COMPLICATION,gây ra biến chứng,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,300,COMP_cba743d174,Complication,Biến chứng thận,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,"Sau khi được khám và làm xét nghiệm cho thấy bệnh nhân đã có biến chứng mắt, biến chứng thận...",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
HAS_COMPLICATION,gây ra biến chứng,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,244,COMP_2e1075cce4,Complication,Biến chứng thần kinh,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,"Sau khi được khám và làm xét nghiệm cho thấy bệnh nhân đã có biến chứng mắt, biến chứng thận và biến chứng thần kinh...",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
HAS_COMPLICATION,gây ra biến chứng,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,309,COMP_e7d99629ff,Complication,Nhiễm toan ceton,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,Nếu bệnh nhân sử dụng thiếu insulin hoặc ngừng điều trị insulin đột ngột kèm theo các yếu tố nguy cơ khác như nhiễm trùng... sẽ thúc đẩy nhiễm toan ceton...,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
HAS_COMPLICATION,gây ra biến chứng,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,250,COMP_3a56ffce7e,Complication,Suy thận,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,"Ca bệnh có thể dẫn đến suy thận, thậm chí tử vong nếu không được cấp cứu kịp thời.",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
AFFECTS_POPULATION,đối tượng nguy cơ cao/bệnh nền,402,DEMO_2d1b7991bb,Demographic,Người trẻ tuổi,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,"Tại khoa Dinh dưỡng Lâm sàng và Tiết chế, Bệnh viện Nội tiết Trung ương cho thấy tình trạng người bệnh được chẩn đoán đái tháo đường type 1 nhập viện điều trị khá thường xuyên, chủ yếu là những bệnh nhân trẻ tuổi, nhiều trường hợp chưa thành niên.",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
AFFECTS_POPULATION,đối tượng nguy cơ cao/bệnh nền,420,DEMO_87f2d050ee,Demographic,Người không tuân thủ điều trị,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,"Đa số các trường hợp này đều đã được phát hiện bệnh và điều trị tại tuyến cơ sở. Tuy nhiên do chưa hiểu đúng về bệnh, thiếu kiến thức trong quá trình điều trị... dẫn tới nhiều biến chứng chỉ sau vài năm.",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
AFFECTS_POPULATION,đối tượng nguy cơ cao/bệnh nền,410,DEMO_4b346ded85,Demographic,Người không có kiến thức về bệnh,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,BS. Linh nhận định đây là một trường hợp bệnh nhân kiểm soát đường huyết kém do chưa tuân thủ về dinh dưỡng và điều trị cũng như chưa có kiến thức về đái tháo đường type 1.,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
INCREASES_RISK_OF,làm tăng nguy cơ,315,RISK_02161c64d8,RiskFactor,Không tuân thủ điều trị,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,Nhiều bệnh nhân đái tháo đường type 1 bị biến chứng do không tuân thủ đúng điều trị.,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
INCREASES_RISK_OF,làm tăng nguy cơ,362,RISK_9911ef28f0,RiskFactor,Thiếu kiến thức về bệnh,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,Đa số các trường hợp này đều đã được phát hiện bệnh và điều trị tại tuyến cơ sở. Tuy nhiên do chưa hiểu đúng về bệnh... dẫn tới nhiều biến chứng chỉ sau vài năm.,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
INCREASES_RISK_OF,làm tăng nguy cơ,371,RISK_c21d44296d,RiskFactor,Tiêm insulin sai kỹ thuật,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,Một nguyên nhân khác thường gặp có thể gây hạ đường huyết ở người bệnh đái tháo đường type 1 là tiêm sai insulin: Hoặc tiêm quá liều; tiêm quá xa bữa ăn...,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
INCREASES_RISK_OF,làm tăng nguy cơ,330,RISK_4086f8d5ec,RiskFactor,"Nhiễm trùng, chấn thương, stress",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,Nếu bệnh nhân sử dụng thiếu insulin hoặc ngừng điều trị insulin đột ngột kèm theo các yếu tố nguy cơ khác như nhiễm trùng... sẽ thúc đẩy nhiễm toan ceton...,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
INCREASES_RISK_OF,làm tăng nguy cơ,326,RISK_3025649434,RiskFactor,Ăn quá ít tinh bột,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,"Một số bệnh nhân ăn kiêng, ăn quá ít tinh bột hoặc hoạt động thể chất quá mức có thể gây hạ đường huyết.",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
TREATS,điều trị,97,DRUG_8ac02a1139,Drug,Insulin,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,Thuốc điều trị bắt buộc cho bệnh nhân đái tháo đường type 1 là tiêm insulin. ... Phác đồ sử dụng và liều lượng insulin được các bác sĩ tính toán để phù hợp với đặc điểm bệnh lý của từng bệnh nhân...,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
PART_OF_TREATMENT,là một phần phác đồ,473,INTE_71ac6b7bb3,Intervention,Tiêm insulin,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,"Đối với đái tháo đường type 1, do tế bào beta bị phá hủy nên bệnh nhân không có hoặc có rất ít insulin... Do đó thuốc điều trị bắt buộc là bổ sung insulin đường tiêm.",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
PART_OF_TREATMENT,là một phần phác đồ,519,INTE_f58ab1e35d,Intervention,Chế độ dinh dưỡng,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,"Trong điều trị đái tháo đường type 1, chế độ dinh dưỡng hợp lý có vai trò đặc biệt quan trọng. Bệnh nhân cần có một chế độ ăn đầy đủ dinh dưỡng...",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
PART_OF_TREATMENT,là một phần phác đồ,514,INTE_e87e280338,Intervention,Giáo dục sức khỏe,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,"ThS.BSCKII.Tạ Thùy Linh khuyến cáo... cần được cung cấp những hiểu biết về bệnh, kỹ thuật tiêm và bảo quản insulin đúng cách...",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
PART_OF_TREATMENT,là một phần phác đồ,485,INTE_94e600964b,Intervention,Hỗ trợ gia đình,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,"Việc giáo dục sức khỏe thường xuyên và phối hợp chặt chẽ với gia đình, người thân của bệnh nhân trong quá trình điều trị là yếu tố quan trọng nhất quyết định kết quả điều trị.",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
PART_OF_TREATMENT,là một phần phác đồ,482,INTE_9109779957,Intervention,Theo dõi đường huyết tại nhà,http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html,"Trước đó người bệnh đã được chẩn đoán đái tháo đường type 1 và dùng thuốc theo đơn của bệnh viện tuyến cơ sở. Tuy nhiên, gần đây trong quá trình theo dõi đường huyết tại nhà, thấy đường huyết tăng cao khó kiểm soát...",http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/luu-y-khi-dieu-tri-dai-thao-duong-type-1.html
HAS_SYMPTOM,có triệu chứng lâm sàng,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,168,SYMP_f828e7f9ae,Symptom,Tiểu đêm thường xuyên,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,Tiểu đêm thường xuyên,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html
HAS_SYMPTOM,có triệu chứng lâm sàng,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,146,SYMP_9b90a1592b,Symptom,"Hay khát nước, uống nhiều nước",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,"Cảm giác khát nước tăng lên do cơ thể cố gắng cân bằng lượng nước, và những người bệnh có thể uống rất nhiều nước.",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html
HAS_SYMPTOM,có triệu chứng lâm sàng,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,113,SYMP_04ced1b570,Symptom,Sụt cân,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,Người bệnh có thể sụt cân vài tuần đến vài tháng sau khi mắc bệnh.,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html
HAS_SYMPTOM,có triệu chứng lâm sàng,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,114,SYMP_04e6aa8ff1,Symptom,Thay đổi cảm xúc,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,Hai biểu hiện khá phổ biến là trẻ mệt nhiều và thay đổi cảm xúc do cơ thể không được khoẻ.,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html
DIAGNOSED_BY,được chẩn đoán/xét nghiệm qua,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,215,DIAG_92af2bf7b0,DiagnosticTest,Xét nghiệm máu đánh giá đường huyết,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,"Nếu thấy các triệu chứng bệnh đái tháo đường, các bác sĩ sẽ làm xét nghiệm máu (đánh giá đường huyết)",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html
DIAGNOSED_BY,được chẩn đoán/xét nghiệm qua,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,192,DIAG_2cedd24295,DiagnosticTest,Xét nghiệm nước tiểu tìm đường,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,các bác sĩ sẽ làm xét nghiệm nước tiểu (tìm đường trong nước tiểu).,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html
DIAGNOSED_BY,được chẩn đoán/xét nghiệm qua,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,195,DIAG_3773ab356c,DiagnosticTest,Xét nghiệm dung nạp glucose,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,"Tuy nhiên, nếu còn nghi ngờ, các bác sĩ có thể khuyên làm thêm xét nghiệm dung nạp glucose.",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html
HAS_COMPLICATION,gây ra biến chứng,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,306,COMP_def0a9ae54,Complication,Bệnh võng mạc đái tháo đường,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,"Bệnh đái tháo đường có thể làm hỏng các mạch máu của võng mạc (bệnh võng mạc đái tháo đường), có khả năng gây mù lòa.",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html
HAS_COMPLICATION,gây ra biến chứng,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,293,COMP_b93665d554,Complication,Đục thủy tinh thể,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,"Bệnh đái tháo đường cũng làm tăng nguy cơ mắc các vấn đề về thị lực nghiêm trọng khác, chẳng hạn như đục thủy tinh thể.",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html
HAS_COMPLICATION,gây ra biến chứng,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,235,COMP_02735f457a,Complication,Tổn thương dây thần kinh,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,"Lượng đường dư thừa có thể làm tổn thương thành của các mạch máu nhỏ (mao mạch) nuôi dưỡng các dây thần kinh của bạn, đặc biệt là ở chân.",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html
HAS_COMPLICATION,gây ra biến chứng,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,256,COMP_4bc27e58a2,Complication,Bệnh tim và mạch máu,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,"Bệnh đái tháo đường làm tăng đáng kể nguy cơ mắc các vấn đề tim mạch khác nhau, bao gồm bệnh mạch vành với đau ngực (đau thắt ngực), đau tim, đột quỵ...",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html
AFFECTS_POPULATION,đối tượng nguy cơ cao/bệnh nền,396,DEMO_1c29475395,Demographic,Trẻ em và thanh thiếu niên,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,"Đái tháo đường type 1 hay còn gọi là đái tháo đường phụ thuộc Insulin, chủ yếu hay gặp ở trẻ em và thanh thiếu niên...",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html
AFFECTS_POPULATION,đối tượng nguy cơ cao/bệnh nền,424,DEMO_8e92d3fdc7,Demographic,Trẻ béo phì,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,8,E10.7,Disease,"Bệnh đái tháo đường típ 1, kèm đa biến chứng",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html,Đái tháo đường type 2 ngày càng phổ biến ở trẻ thanh thiếu niên. Nguyên nhân chính là do thừa cân hoặc béo phì...,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html
